predict,actual,fold
2.24E-02,1.00E+00,2
2.83E-02,0.00E+00,2
8.31E-01,1.00E+00,2
1.38E-01,1.00E+00,2
5.68E-01,1.00E+00,2
4.87E-01,0.00E+00,2
5.81E-01,1.00E+00,2
3.56E-01,1.00E+00,2
4.65E-01,1.00E+00,2
2.76E-01,1.00E+00,2
2.72E-02,0.00E+00,2
3.75E-01,1.00E+00,2
2.55E-02,1.00E+00,2
1.72E-02,1.00E+00,2
7.91E-03,1.00E+00,2
1.34E-02,1.00E+00,2
2.59E-03,0.00E+00,2
6.84E-02,1.00E+00,2
5.13E-02,1.00E+00,2
1.82E-02,1.00E+00,2
1.77E-02,1.00E+00,2
1.28E-02,1.00E+00,2
1.78E-02,1.00E+00,2
1.03E-02,1.00E+00,2
1.38E-02,1.00E+00,2
1.85E-02,1.00E+00,2
8.03E-03,0.00E+00,2
4.00E-03,0.00E+00,2
1.15E-03,0.00E+00,2
1.17E-03,0.00E+00,2
3.16E-04,0.00E+00,2
4.74E-03,0.00E+00,2
8.14E-03,0.00E+00,2
2.32E-02,0.00E+00,2
9.08E-04,0.00E+00,2
1.73E-03,0.00E+00,2
1.37E-02,0.00E+00,2
1.26E-03,0.00E+00,2
1.44E-02,0.00E+00,2
6.95E-03,0.00E+00,2
9.62E-01,1.00E+00,2
4.49E-04,0.00E+00,2
6.02E-03,0.00E+00,2
2.41E-02,0.00E+00,2
2.87E-03,0.00E+00,2
1.52E-04,0.00E+00,2
4.58E-03,0.00E+00,2
3.10E-03,0.00E+00,2
4.13E-03,0.00E+00,2
8.59E-03,0.00E+00,2
5.34E-03,0.00E+00,2
1.47E-04,0.00E+00,2
1.52E-02,0.00E+00,2
1.75E-02,0.00E+00,2
2.79E-02,0.00E+00,2
1.33E-03,0.00E+00,2
8.00E-04,0.00E+00,2
2.98E-03,0.00E+00,2
1.12E-03,0.00E+00,2
3.45E-04,0.00E+00,2
5.17E-03,0.00E+00,2
3.00E-03,0.00E+00,2
2.75E-02,1.00E+00,2
6.82E-03,0.00E+00,2
8.70E-04,0.00E+00,2
1.35E-02,0.00E+00,2
1.34E-03,0.00E+00,2
2.63E-01,0.00E+00,2
1.40E-02,0.00E+00,2
2.21E-03,0.00E+00,2
1.15E-02,0.00E+00,2
1.08E-02,0.00E+00,2
9.42E-01,1.00E+00,2
7.20E-01,1.00E+00,2
9.74E-01,1.00E+00,2
5.24E-01,1.00E+00,2
9.89E-01,1.00E+00,2
9.95E-01,1.00E+00,2
7.88E-01,1.00E+00,2
9.29E-03,0.00E+00,2
9.62E-01,1.00E+00,2
9.33E-01,1.00E+00,2
1.87E-01,0.00E+00,2
9.84E-01,1.00E+00,2
8.95E-01,1.00E+00,2
4.70E-01,1.00E+00,2
9.91E-01,1.00E+00,2
6.34E-02,0.00E+00,2
9.88E-01,1.00E+00,2
9.19E-01,1.00E+00,2
1.52E-02,0.00E+00,2
1.71E-01,0.00E+00,2
4.03E-02,0.00E+00,2
1.01E-01,1.00E+00,2
5.84E-01,1.00E+00,2
2.56E-02,0.00E+00,2
1.86E-02,0.00E+00,2
3.41E-03,0.00E+00,2
5.21E-01,1.00E+00,2
3.48E-01,1.00E+00,2
1.64E-02,0.00E+00,2
8.23E-02,1.00E+00,2
5.30E-02,1.00E+00,2
5.96E-01,1.00E+00,2
9.80E-01,1.00E+00,2
5.94E-01,1.00E+00,2
5.85E-01,1.00E+00,2
4.47E-02,1.00E+00,2
9.96E-01,1.00E+00,2
1.30E-01,1.00E+00,2
2.04E-02,0.00E+00,2
5.38E-03,0.00E+00,2
2.96E-03,0.00E+00,2
7.48E-04,0.00E+00,2
3.31E-04,0.00E+00,2
1.05E-02,0.00E+00,2
4.32E-04,0.00E+00,2
3.37E-03,0.00E+00,2
1.83E-04,0.00E+00,2
8.04E-03,0.00E+00,2
1.12E-03,0.00E+00,2
3.78E-04,0.00E+00,2
1.03E-02,0.00E+00,2
6.40E-04,0.00E+00,2
5.80E-02,0.00E+00,2
6.00E-03,0.00E+00,2
9.76E-03,0.00E+00,2
8.56E-04,0.00E+00,2
2.03E-02,0.00E+00,2
1.96E-03,0.00E+00,2
9.71E-03,0.00E+00,2
6.63E-04,0.00E+00,2
4.77E-04,0.00E+00,2
5.66E-04,0.00E+00,2
6.67E-03,0.00E+00,2
2.11E-02,0.00E+00,2
5.54E-03,0.00E+00,2
2.89E-04,0.00E+00,2
1.16E-02,0.00E+00,2
3.69E-03,0.00E+00,2
3.62E-04,0.00E+00,2
1.95E-03,0.00E+00,2
5.00E-03,0.00E+00,2
4.73E-05,0.00E+00,2
1.76E-03,0.00E+00,2
2.27E-03,0.00E+00,2
5.39E-04,0.00E+00,2
4.83E-04,0.00E+00,2
2.55E-03,0.00E+00,2
1.83E-03,0.00E+00,2
5.19E-06,0.00E+00,2
2.30E-02,0.00E+00,2
1.31E-02,0.00E+00,2
1.07E-02,0.00E+00,2
1.13E-04,0.00E+00,2
1.00E-03,0.00E+00,2
1.69E-03,0.00E+00,2
2.29E-03,0.00E+00,2
2.21E-03,0.00E+00,2
1.31E-03,0.00E+00,2
2.84E-01,1.00E+00,2
2.71E-03,0.00E+00,2
1.74E-02,1.00E+00,2
1.58E-02,0.00E+00,2
2.56E-02,1.00E+00,2
9.85E-03,0.00E+00,2
1.53E-01,0.00E+00,2
2.71E-02,1.00E+00,2
2.92E-02,1.00E+00,2
1.79E-01,1.00E+00,2
3.90E-03,0.00E+00,2
1.41E-01,1.00E+00,2
5.18E-03,0.00E+00,2
4.46E-03,0.00E+00,2
2.26E-03,0.00E+00,2
1.13E-03,0.00E+00,2
6.73E-04,0.00E+00,2
1.09E-02,0.00E+00,2
2.12E-02,0.00E+00,2
1.22E-02,0.00E+00,2
1.04E-04,0.00E+00,2
8.02E-04,0.00E+00,2
5.08E-01,1.00E+00,2
6.69E-03,0.00E+00,2
1.10E-02,0.00E+00,2
1.15E-03,0.00E+00,2
2.96E-03,0.00E+00,2
3.96E-03,0.00E+00,2
7.35E-03,0.00E+00,2
6.50E-03,0.00E+00,2
5.77E-03,0.00E+00,2
8.27E-04,0.00E+00,2
1.27E-01,0.00E+00,2
1.72E-03,0.00E+00,2
2.67E-02,0.00E+00,2
7.34E-04,0.00E+00,2
4.08E-03,0.00E+00,2
2.31E-03,0.00E+00,2
1.50E-03,0.00E+00,2
1.04E-02,0.00E+00,2
3.12E-03,0.00E+00,2
6.42E-03,0.00E+00,2
2.63E-05,0.00E+00,2
8.09E-04,0.00E+00,2
3.28E-01,0.00E+00,2
8.03E-03,0.00E+00,2
4.64E-04,0.00E+00,2
3.40E-03,0.00E+00,2
2.75E-04,0.00E+00,2
1.35E-02,0.00E+00,2
1.07E-03,0.00E+00,2
3.35E-04,0.00E+00,2
2.57E-03,0.00E+00,2
9.50E-03,0.00E+00,2
3.56E-03,0.00E+00,2
9.84E-01,1.00E+00,2
1.94E-01,1.00E+00,2
7.77E-01,1.00E+00,2
1.09E-01,1.00E+00,2
6.64E-01,1.00E+00,2
6.00E-03,0.00E+00,2
9.91E-01,1.00E+00,2
6.92E-02,1.00E+00,2
9.88E-01,1.00E+00,2
2.61E-02,1.00E+00,2
2.17E-04,0.00E+00,2
5.26E-01,1.00E+00,2
3.61E-02,1.00E+00,2
2.88E-02,1.00E+00,2
9.04E-01,1.00E+00,2
8.08E-02,1.00E+00,2
2.78E-02,1.00E+00,2
1.86E-02,0.00E+00,2
1.68E-01,1.00E+00,2
4.03E-03,0.00E+00,2
2.05E-03,0.00E+00,2
6.25E-01,0.00E+00,2
6.00E-03,0.00E+00,2
8.40E-04,0.00E+00,2
2.43E-02,0.00E+00,2
7.71E-04,0.00E+00,2
1.50E-02,0.00E+00,2
6.88E-03,0.00E+00,2
2.32E-02,0.00E+00,2
4.06E-03,0.00E+00,2
1.63E-03,0.00E+00,2
3.14E-05,0.00E+00,2
2.68E-03,0.00E+00,2
1.92E-02,0.00E+00,2
5.62E-03,0.00E+00,2
6.56E-03,0.00E+00,2
1.66E-03,0.00E+00,2
6.49E-04,0.00E+00,2
1.08E-02,0.00E+00,2
3.62E-04,0.00E+00,2
1.50E-02,0.00E+00,2
5.69E-03,0.00E+00,2
2.58E-03,0.00E+00,2
2.70E-03,0.00E+00,2
4.53E-03,0.00E+00,2
8.34E-03,0.00E+00,2
1.52E-03,0.00E+00,2
1.80E-02,0.00E+00,2
2.50E-03,0.00E+00,2
1.60E-02,0.00E+00,2
1.42E-02,0.00E+00,2
6.81E-03,0.00E+00,2
1.62E-02,0.00E+00,2
2.80E-02,0.00E+00,2
2.39E-03,0.00E+00,2
2.78E-03,0.00E+00,2
1.08E-02,0.00E+00,2
1.83E-01,0.00E+00,2
1.79E-03,0.00E+00,2
2.92E-02,0.00E+00,2
3.67E-03,0.00E+00,2
1.87E-02,0.00E+00,2
5.93E-03,0.00E+00,2
7.16E-03,0.00E+00,2
7.73E-03,0.00E+00,2
5.66E-03,0.00E+00,2
6.07E-03,0.00E+00,2
1.78E-02,0.00E+00,2
2.12E-03,0.00E+00,2
6.05E-03,0.00E+00,2
1.62E-02,0.00E+00,2
8.82E-03,0.00E+00,2
1.68E-01,0.00E+00,2
5.63E-03,0.00E+00,2
9.58E-03,0.00E+00,2
9.71E-01,1.00E+00,2
9.92E-01,1.00E+00,2
7.93E-01,1.00E+00,2
9.93E-01,1.00E+00,2
9.89E-01,1.00E+00,2
8.86E-01,1.00E+00,2
9.38E-01,1.00E+00,2
9.88E-01,1.00E+00,2
9.89E-01,1.00E+00,2
9.84E-01,1.00E+00,2
8.81E-01,1.00E+00,2
9.98E-01,1.00E+00,2
7.08E-01,1.00E+00,2
9.38E-01,1.00E+00,2
7.40E-01,1.00E+00,2
9.63E-01,1.00E+00,2
9.07E-01,1.00E+00,2
9.95E-01,1.00E+00,2
2.99E-02,1.00E+00,2
7.40E-01,1.00E+00,2
9.71E-01,1.00E+00,2
9.92E-01,1.00E+00,2
9.84E-01,1.00E+00,2
9.87E-01,1.00E+00,2
9.69E-01,1.00E+00,2
9.53E-01,1.00E+00,2
9.18E-01,1.00E+00,2
9.98E-01,1.00E+00,2
7.96E-01,1.00E+00,2
9.94E-01,1.00E+00,2
9.83E-01,1.00E+00,2
8.19E-01,1.00E+00,2
9.88E-01,1.00E+00,2
1.37E-01,0.00E+00,2
9.67E-01,1.00E+00,2
1.13E-02,0.00E+00,2
6.39E-02,0.00E+00,2
1.95E-03,0.00E+00,2
1.58E-02,0.00E+00,2
9.88E-02,1.00E+00,2
6.08E-03,0.00E+00,2
4.82E-01,0.00E+00,2
1.51E-02,0.00E+00,2
3.22E-03,0.00E+00,2
1.33E-02,0.00E+00,2
7.52E-02,0.00E+00,2
5.62E-04,0.00E+00,2
1.41E-03,0.00E+00,2
6.53E-01,1.00E+00,2
2.92E-02,0.00E+00,2
8.98E-03,0.00E+00,2
1.54E-02,0.00E+00,2
8.47E-03,0.00E+00,2
2.33E-03,0.00E+00,2
2.71E-02,0.00E+00,2
4.68E-03,0.00E+00,2
2.97E-02,0.00E+00,2
1.54E-04,0.00E+00,2
7.34E-03,0.00E+00,2
2.59E-02,0.00E+00,2
1.06E-03,0.00E+00,2
3.41E-03,0.00E+00,2
5.03E-03,0.00E+00,2
6.75E-04,0.00E+00,2
2.86E-02,0.00E+00,2
2.12E-02,0.00E+00,2
2.66E-02,0.00E+00,2
1.94E-02,0.00E+00,2
1.46E-02,0.00E+00,2
2.65E-02,0.00E+00,2
2.89E-03,0.00E+00,2
1.50E-02,0.00E+00,2
4.12E-01,1.00E+00,2
5.25E-02,0.00E+00,2
1.33E-01,0.00E+00,2
2.23E-02,0.00E+00,2
2.24E-02,0.00E+00,2
2.10E-02,0.00E+00,2
1.41E-03,0.00E+00,2
2.68E-01,1.00E+00,2
5.40E-02,0.00E+00,2
2.46E-01,1.00E+00,2
2.35E-02,0.00E+00,2
1.34E-02,0.00E+00,2
2.14E-02,0.00E+00,2
5.09E-01,1.00E+00,2
1.74E-03,0.00E+00,2
3.71E-03,0.00E+00,2
4.83E-04,0.00E+00,2
2.60E-04,0.00E+00,2
9.80E-04,0.00E+00,2
5.69E-03,0.00E+00,2
2.00E-04,0.00E+00,2
5.82E-04,0.00E+00,2
8.86E-05,0.00E+00,2
3.53E-03,0.00E+00,2
3.03E-04,0.00E+00,2
5.98E-03,0.00E+00,2
3.12E-02,0.00E+00,2
5.72E-03,0.00E+00,2
5.94E-03,0.00E+00,2
3.21E-01,0.00E+00,2
2.67E-02,0.00E+00,2
7.29E-02,0.00E+00,2
2.70E-02,0.00E+00,2
1.52E-02,0.00E+00,2
2.00E-02,0.00E+00,2
1.45E-02,0.00E+00,2
1.42E-02,0.00E+00,2
1.32E-02,0.00E+00,2
2.83E-02,0.00E+00,2
4.57E-02,0.00E+00,2
1.86E-02,0.00E+00,2
9.21E-02,0.00E+00,2
2.80E-02,0.00E+00,2
1.10E-01,0.00E+00,2
2.85E-02,0.00E+00,2
3.60E-01,0.00E+00,2
2.97E-02,0.00E+00,2
2.37E-02,0.00E+00,2
9.91E-01,1.00E+00,2
2.39E-02,0.00E+00,2
1.25E-02,0.00E+00,2
2.67E-02,0.00E+00,2
1.53E-03,0.00E+00,2
8.36E-03,0.00E+00,2
2.15E-01,1.00E+00,2
4.00E-01,1.00E+00,2
2.97E-02,1.00E+00,2
1.68E-02,0.00E+00,2
2.51E-02,0.00E+00,2
5.66E-02,1.00E+00,2
5.83E-02,1.00E+00,2
3.00E-01,1.00E+00,2
4.70E-02,1.00E+00,2
3.11E-03,0.00E+00,2
6.72E-03,0.00E+00,2
2.50E-02,0.00E+00,2
1.67E-01,0.00E+00,2
3.94E-03,0.00E+00,2
3.62E-03,0.00E+00,2
1.43E-01,0.00E+00,2
9.60E-04,0.00E+00,2
4.45E-03,0.00E+00,2
2.50E-03,0.00E+00,2
7.68E-03,0.00E+00,2
2.72E-03,0.00E+00,2
4.40E-01,0.00E+00,2
1.10E-02,0.00E+00,2
4.53E-04,0.00E+00,2
4.85E-04,0.00E+00,2
1.86E-03,0.00E+00,2
1.63E-02,0.00E+00,2
1.45E-01,0.00E+00,2
1.22E-03,0.00E+00,2
2.61E-03,0.00E+00,2
1.50E-03,0.00E+00,2
1.77E-03,0.00E+00,2
1.71E-02,0.00E+00,2
7.81E-03,0.00E+00,2
4.46E-02,0.00E+00,2
1.52E-02,0.00E+00,2
4.18E-03,0.00E+00,2
9.84E-05,0.00E+00,2
1.09E-02,0.00E+00,2
1.66E-02,0.00E+00,2
5.16E-03,0.00E+00,2
1.32E-03,0.00E+00,2
3.75E-04,0.00E+00,2
1.81E-02,0.00E+00,2
3.72E-03,0.00E+00,2
2.30E-02,0.00E+00,2
6.29E-04,0.00E+00,2
1.14E-04,0.00E+00,2
1.80E-02,0.00E+00,2
5.83E-04,0.00E+00,2
1.64E-03,0.00E+00,2
1.42E-01,0.00E+00,2
1.13E-02,0.00E+00,2
1.42E-02,0.00E+00,2
1.70E-02,0.00E+00,2
2.58E-03,0.00E+00,2
1.41E-02,0.00E+00,2
2.93E-02,0.00E+00,2
6.68E-02,0.00E+00,2
2.55E-04,0.00E+00,2
7.78E-04,0.00E+00,2
1.32E-02,0.00E+00,2
2.18E-03,0.00E+00,2
1.25E-03,0.00E+00,2
1.82E-03,0.00E+00,2
4.65E-03,0.00E+00,2
5.85E-05,0.00E+00,2
3.03E-03,0.00E+00,2
1.30E-02,0.00E+00,2
2.66E-04,0.00E+00,2
5.24E-03,0.00E+00,2
5.59E-02,0.00E+00,2
2.54E-04,0.00E+00,2
3.29E-03,0.00E+00,2
8.89E-05,0.00E+00,2
1.30E-04,0.00E+00,2
4.58E-03,0.00E+00,2
1.83E-03,0.00E+00,2
7.78E-03,0.00E+00,2
2.85E-03,0.00E+00,2
4.89E-02,0.00E+00,2
2.39E-02,0.00E+00,2
3.60E-03,0.00E+00,2
2.59E-02,0.00E+00,2
1.61E-04,0.00E+00,2
4.13E-03,0.00E+00,2
3.33E-02,0.00E+00,2
5.87E-02,0.00E+00,2
2.83E-03,0.00E+00,2
7.09E-05,0.00E+00,2
1.25E-02,0.00E+00,2
2.01E-04,0.00E+00,2
2.75E-03,0.00E+00,2
1.01E-03,0.00E+00,2
7.59E-06,0.00E+00,2
1.66E-03,0.00E+00,2
9.84E-05,0.00E+00,2
3.73E-04,0.00E+00,2
4.89E-03,0.00E+00,2
1.09E-02,0.00E+00,2
5.55E-04,0.00E+00,2
3.25E-04,0.00E+00,2
2.68E-03,0.00E+00,2
1.47E-04,0.00E+00,2
4.66E-04,0.00E+00,2
3.73E-02,0.00E+00,2
2.50E-04,0.00E+00,2
1.79E-03,0.00E+00,2
2.32E-04,0.00E+00,2
1.40E-03,0.00E+00,2
9.50E-04,0.00E+00,2
3.93E-03,0.00E+00,2
3.69E-03,0.00E+00,2
1.43E-04,0.00E+00,2
9.48E-05,0.00E+00,2
4.46E-04,0.00E+00,2
1.74E-03,0.00E+00,2
6.05E-06,0.00E+00,2
1.08E-03,0.00E+00,2
9.33E-04,0.00E+00,2
2.66E-04,0.00E+00,2
1.35E-02,0.00E+00,2
6.00E-03,0.00E+00,2
1.40E-03,0.00E+00,2
7.01E-04,0.00E+00,2
7.52E-03,0.00E+00,2
6.39E-02,0.00E+00,2
2.99E-03,0.00E+00,2
7.39E-04,0.00E+00,2
1.67E-02,0.00E+00,2
1.97E-03,0.00E+00,2
1.08E-03,0.00E+00,2
8.32E-03,0.00E+00,2
2.21E-04,0.00E+00,2
8.99E-06,0.00E+00,2
1.15E-02,0.00E+00,2
1.58E-02,0.00E+00,2
7.94E-03,0.00E+00,2
2.07E-05,0.00E+00,2
7.78E-04,0.00E+00,2
3.18E-04,0.00E+00,2
1.47E-02,0.00E+00,2
2.64E-02,0.00E+00,2
1.94E-03,0.00E+00,2
6.59E-03,0.00E+00,2
6.43E-03,0.00E+00,2
3.45E-01,0.00E+00,2
1.12E-02,0.00E+00,2
2.63E-02,1.00E+00,2
3.53E-05,0.00E+00,2
4.81E-01,1.00E+00,2
6.15E-01,1.00E+00,2
1.61E-01,0.00E+00,2
1.41E-03,0.00E+00,2
5.82E-04,0.00E+00,2
7.75E-02,1.00E+00,2
9.95E-01,1.00E+00,2
7.86E-01,1.00E+00,2
5.31E-02,1.00E+00,2
2.74E-02,1.00E+00,2
2.66E-02,1.00E+00,2
4.45E-02,1.00E+00,2
2.42E-02,0.00E+00,2
3.05E-02,0.00E+00,2
2.45E-02,1.00E+00,2
2.82E-02,1.00E+00,2
2.89E-02,1.00E+00,2
7.63E-02,1.00E+00,2
2.71E-02,1.00E+00,2
3.07E-01,1.00E+00,2
2.12E-02,1.00E+00,2
2.78E-02,1.00E+00,2
1.26E-01,1.00E+00,2
8.15E-03,1.00E+00,2
4.15E-04,0.00E+00,2
1.82E-03,0.00E+00,2
1.78E-02,0.00E+00,2
1.10E-01,1.00E+00,2
2.26E-02,0.00E+00,2
7.14E-02,1.00E+00,2
8.96E-03,1.00E+00,2
1.88E-02,0.00E+00,2
1.62E-02,1.00E+00,2
1.65E-03,0.00E+00,2
3.40E-03,0.00E+00,2
4.64E-04,0.00E+00,2
1.76E-03,0.00E+00,2
3.50E-04,0.00E+00,2
2.50E-02,0.00E+00,2
1.18E-02,0.00E+00,2
7.06E-03,0.00E+00,2
8.35E-04,0.00E+00,2
1.71E-02,0.00E+00,2
1.06E-01,0.00E+00,2
2.92E-03,0.00E+00,2
2.27E-03,0.00E+00,2
1.16E-01,0.00E+00,2
1.11E-03,0.00E+00,2
1.86E-02,0.00E+00,2
6.08E-03,0.00E+00,2
3.34E-03,0.00E+00,2
5.54E-02,0.00E+00,2
4.33E-03,0.00E+00,2
2.84E-02,0.00E+00,2
7.06E-01,1.00E+00,2
4.89E-01,1.00E+00,2
2.61E-02,1.00E+00,2
1.23E-04,0.00E+00,2
1.98E-02,0.00E+00,2
1.30E-03,0.00E+00,2
3.06E-03,0.00E+00,2
1.12E-03,0.00E+00,2
9.74E-01,1.00E+00,2
9.96E-01,1.00E+00,2
8.59E-01,1.00E+00,2
1.17E-06,0.00E+00,2
7.74E-01,1.00E+00,2
5.77E-01,1.00E+00,2
1.43E-04,0.00E+00,2
9.74E-01,1.00E+00,2
4.53E-03,0.00E+00,2
1.35E-03,0.00E+00,2
4.73E-01,1.00E+00,2
2.36E-02,1.00E+00,2
8.47E-04,0.00E+00,2
3.62E-03,0.00E+00,2
1.39E-02,0.00E+00,2
1.03E-05,0.00E+00,2
2.49E-06,0.00E+00,2
1.63E-03,0.00E+00,2
8.83E-05,0.00E+00,2
4.14E-07,0.00E+00,2
5.56E-05,0.00E+00,2
4.66E-06,0.00E+00,2
9.41E-05,0.00E+00,2
6.05E-07,0.00E+00,2
9.02E-05,0.00E+00,2
3.63E-04,0.00E+00,2
1.03E-02,1.00E+00,2
3.09E-04,0.00E+00,2
6.07E-06,0.00E+00,2
1.92E-05,0.00E+00,2
2.98E-04,0.00E+00,2
7.39E-05,0.00E+00,2
2.79E-06,0.00E+00,2
2.60E-02,1.00E+00,2
1.95E-06,0.00E+00,2
6.44E-07,0.00E+00,2
2.34E-05,0.00E+00,2
2.90E-04,0.00E+00,2
1.48E-04,0.00E+00,2
1.02E-04,0.00E+00,2
1.27E-05,0.00E+00,2
9.15E-06,0.00E+00,2
5.19E-05,0.00E+00,2
5.61E-05,0.00E+00,2
1.36E-04,0.00E+00,2
8.96E-05,0.00E+00,2
1.16E-02,1.00E+00,2
9.77E-04,0.00E+00,2
2.02E-05,0.00E+00,2
2.51E-02,0.00E+00,2
2.56E-02,0.00E+00,2
5.26E-04,0.00E+00,2
2.84E-03,0.00E+00,2
1.98E-04,0.00E+00,2
2.67E-06,0.00E+00,2
1.53E-04,0.00E+00,2
6.53E-04,0.00E+00,2
9.33E-04,0.00E+00,2
4.86E-06,0.00E+00,2
7.68E-05,0.00E+00,2
9.93E-03,0.00E+00,2
1.11E-03,0.00E+00,2
8.26E-05,0.00E+00,2
5.82E-06,0.00E+00,2
1.40E-05,0.00E+00,2
2.95E-04,0.00E+00,2
4.14E-05,0.00E+00,2
8.88E-03,0.00E+00,2
3.75E-04,0.00E+00,2
3.32E-04,0.00E+00,2
3.18E-04,0.00E+00,2
2.51E-04,0.00E+00,2
6.58E-05,0.00E+00,2
1.39E-04,0.00E+00,2
3.34E-05,0.00E+00,2
1.91E-04,0.00E+00,2
2.01E-04,0.00E+00,2
1.89E-04,0.00E+00,2
3.64E-05,0.00E+00,2
7.64E-04,0.00E+00,2
3.97E-05,0.00E+00,2
1.53E-03,0.00E+00,2
1.17E-02,0.00E+00,2
1.29E-04,0.00E+00,2
1.91E-04,0.00E+00,2
1.95E-04,0.00E+00,2
5.33E-05,0.00E+00,2
1.07E-05,0.00E+00,2
6.10E-04,0.00E+00,2
1.37E-04,0.00E+00,2
2.30E-04,0.00E+00,2
9.59E-04,0.00E+00,2
5.50E-03,0.00E+00,2
4.45E-03,0.00E+00,2
2.05E-04,0.00E+00,2
2.94E-03,0.00E+00,2
1.40E-03,0.00E+00,2
8.33E-01,1.00E+00,2
9.86E-01,1.00E+00,2
4.26E-02,0.00E+00,2
2.75E-02,0.00E+00,2
6.99E-01,0.00E+00,2
4.68E-01,0.00E+00,2
2.15E-02,0.00E+00,2
2.83E-01,0.00E+00,2
3.46E-02,0.00E+00,2
3.65E-02,0.00E+00,2
1.18E-03,0.00E+00,2
2.27E-01,0.00E+00,2
4.38E-03,0.00E+00,2
5.36E-02,0.00E+00,2
1.65E-02,0.00E+00,2
9.88E-01,1.00E+00,2
9.03E-03,0.00E+00,2
1.60E-02,0.00E+00,2
1.74E-02,0.00E+00,2
1.35E-04,0.00E+00,2
1.03E-02,0.00E+00,2
8.26E-03,0.00E+00,2
1.59E-02,0.00E+00,2
3.22E-03,0.00E+00,2
2.95E-01,0.00E+00,2
1.27E-02,0.00E+00,2
3.60E-03,0.00E+00,2
5.66E-02,0.00E+00,2
1.88E-01,0.00E+00,2
1.76E-01,0.00E+00,2
5.85E-04,0.00E+00,2
3.72E-02,0.00E+00,2
5.46E-01,0.00E+00,2
3.77E-02,0.00E+00,2
4.86E-02,0.00E+00,2
9.73E-03,0.00E+00,2
3.45E-04,0.00E+00,2
4.29E-04,0.00E+00,2
1.69E-05,0.00E+00,2
1.29E-05,0.00E+00,2
6.14E-04,0.00E+00,2
1.94E-03,0.00E+00,2
4.68E-04,0.00E+00,2
1.54E-02,0.00E+00,2
7.55E-02,0.00E+00,2
3.13E-04,0.00E+00,2
3.43E-03,0.00E+00,2
3.32E-05,0.00E+00,2
9.63E-05,0.00E+00,2
1.64E-06,0.00E+00,2
5.29E-05,0.00E+00,2
5.32E-04,0.00E+00,2
5.90E-03,0.00E+00,2
3.33E-04,0.00E+00,2
9.40E-03,0.00E+00,2
6.46E-01,0.00E+00,2
6.70E-05,0.00E+00,2
9.56E-01,1.00E+00,2
9.91E-01,1.00E+00,2
7.78E-03,0.00E+00,2
2.69E-02,0.00E+00,2
1.45E-02,0.00E+00,2
8.61E-01,0.00E+00,2
9.58E-02,1.00E+00,2
8.52E-01,1.00E+00,2
4.88E-02,0.00E+00,2
2.10E-02,0.00E+00,2
3.84E-04,0.00E+00,2
1.70E-02,1.00E+00,2
2.98E-01,0.00E+00,2
7.12E-02,0.00E+00,2
6.02E-01,1.00E+00,2
4.63E-01,0.00E+00,2
2.46E-02,0.00E+00,2
1.00E-02,0.00E+00,2
1.70E-02,0.00E+00,2
3.93E-03,0.00E+00,2
1.09E-02,0.00E+00,2
9.24E-03,0.00E+00,2
8.98E-02,0.00E+00,2
3.52E-03,0.00E+00,2
1.72E-02,0.00E+00,2
3.24E-01,1.00E+00,2
1.29E-03,0.00E+00,2
3.92E-03,0.00E+00,2
4.65E-03,1.00E+00,2
2.23E-03,0.00E+00,2
2.22E-03,0.00E+00,2
7.07E-01,1.00E+00,2
9.30E-01,1.00E+00,2
2.20E-03,0.00E+00,2
4.10E-03,0.00E+00,2
9.10E-05,0.00E+00,2
7.31E-04,0.00E+00,2
3.05E-01,1.00E+00,2
1.10E-01,0.00E+00,2
1.53E-04,0.00E+00,2
2.77E-03,0.00E+00,2
1.85E-01,0.00E+00,2
2.13E-02,0.00E+00,2
3.55E-03,0.00E+00,2
6.02E-04,0.00E+00,2
5.01E-05,0.00E+00,2
8.29E-03,0.00E+00,2
1.75E-04,0.00E+00,2
1.35E-01,0.00E+00,2
1.13E-02,0.00E+00,3
1.25E-02,0.00E+00,3
1.51E-02,0.00E+00,3
1.53E-02,0.00E+00,3
1.52E-02,0.00E+00,3
1.28E-01,0.00E+00,3
1.71E-02,0.00E+00,3
7.00E-03,0.00E+00,3
1.68E-02,0.00E+00,3
6.87E-03,0.00E+00,3
1.82E-02,0.00E+00,3
1.27E-02,0.00E+00,3
1.39E-02,0.00E+00,3
4.84E-03,0.00E+00,3
3.73E-03,0.00E+00,3
1.62E-02,0.00E+00,3
4.10E-03,0.00E+00,3
1.91E-02,0.00E+00,3
5.29E-03,0.00E+00,3
1.04E-02,0.00E+00,3
1.56E-02,0.00E+00,3
1.10E-02,0.00E+00,3
5.52E-03,0.00E+00,3
1.79E-02,0.00E+00,3
1.08E-02,0.00E+00,3
1.66E-02,0.00E+00,3
1.84E-02,0.00E+00,3
1.79E-02,0.00E+00,3
1.85E-02,0.00E+00,3
5.65E-01,1.00E+00,3
9.75E-01,1.00E+00,3
5.20E-02,1.00E+00,3
9.91E-01,1.00E+00,3
8.98E-03,1.00E+00,3
7.73E-03,0.00E+00,3
1.31E-02,0.00E+00,3
9.21E-03,0.00E+00,3
1.55E-02,0.00E+00,3
1.25E-02,0.00E+00,3
1.74E-02,1.00E+00,3
1.43E-02,0.00E+00,3
1.64E-02,1.00E+00,3
1.80E-02,1.00E+00,3
